Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	group	trait
L2_8	0.1229873251158038	0.1162082320498286	0.0114867956855867	0.9448797422043932	0.0933982072930759	0.5530682228472104	-1.056365994656477e-09	1.132979358266662e-09	-0.9323788531086789	d8	1200
L2_9	0.1136643058841409	0.1223435288331799	0.0110222864637158	1.0763583860520447	0.0969722761950521	0.4353623465627585	1.4131719318004584e-09	1.2532538834420386e-09	1.127602276339418	d9	1200
L2_10	0.099503636792778	0.073500696501914	0.0084930282415006	0.7386734683374779	0.0853539480088337	0.0021675317332466	-1.870319391285529e-09	1.0554599612132775e-09	-1.772042010135136	d10	1200
L2_1	0.1414330669589588	0.1931118084221799	0.0120473113409426	1.3653936280560002	0.0851803018910602	1.7039781755380195e-05	2.9105355940824526e-10	1.0693912168091463e-09	0.272167523758697	d1	1210
L2_2	0.1552238415381975	0.1855837668702726	0.0113326034916084	1.195588029720319	0.0730081370188205	0.0087327440347154	-2.528167987189068e-10	9.31685586991327e-10	-0.2713542017273475	d2	1210
L2_3	0.1518350709987772	0.1749082673424483	0.0127501848023292	1.1519622323873835	0.0839739114188709	0.0721579876500474	-5.892896193136745e-10	1.0686526456370018e-09	-0.551432330907122	d3	1210
L2_4	0.1399867039278771	0.1742397460965984	0.0127628239919599	1.2446878253978242	0.0911716872663529	0.0086229320891929	8.50175225636294e-10	1.0527901297572523e-09	0.8075448293121097	d4	1210
L2_5	0.1340074975352947	0.1609190422724482	0.0124915747019856	1.200821187113546	0.093215491160826	0.0339808255339353	1.8192018937982288e-10	1.1258359345538923e-09	0.1615867674821624	d5	1210
L2_6	0.1335780508454815	0.1524559928405786	0.0124670539959627	1.1413251793659909	0.0933316058817493	0.1344622581311266	3.7733400088687815e-10	1.1354335374376427e-09	0.3323259252482676	d6	1210
L2_7	0.1226353801332928	0.1100225778700083	0.011564914829601	0.8971520107037986	0.0943032493317271	0.2740119938559783	-2.285967461286281e-09	1.1525745707711056e-09	-1.9833575364732392	d7	1210
L2_8	0.1229873251158038	0.12278411365946	0.0112662181900096	0.998347704073144	0.0916047095048326	0.9856099125289766	-6.267119793492464e-10	1.0892537266216778e-09	-0.5753590408113587	d8	1210
L2_9	0.1136643058841409	0.1195848176437057	0.0101477981994533	1.052087695547972	0.089278671263757	0.561018403293716	8.189669847833982e-10	1.0533294323370064e-09	0.7775031814751141	d9	1210
L2_10	0.099503636792778	0.0690678520298268	0.0091754788406597	0.6941238959302017	0.0922124973157331	0.0010207597511657	-2.232406576342693e-09	1.1930992215688386e-09	-1.871098845750013	d10	1210
L2_1	0.1414330669589588	0.2190974203342353	0.0135984624707347	1.5491244377654143	0.0961476885365202	6.170556351298739e-09	2.700687976073497e-09	9.48502857235178e-10	2.847316647991785	d1	1220
L2_2	0.1552238415381975	0.1941950703559068	0.0142949858885232	1.251064710366154	0.0920927207242549	0.0070870497432066	7.8574448418435e-10	1.0028572802505336e-09	0.7835057885684944	d2	1220
L2_3	0.1518350709987772	0.192084462619835	0.0119908437592107	1.2650862633797035	0.0789728201813621	0.0009479927682871	1.1578591373112327e-09	8.985895587494667e-10	1.288529480492275	d3	1220
L2_4	0.1399867039278771	0.1589980561374936	0.0113060778611304	1.1358082709012949	0.0807653694521979	0.0927229655297157	8.173817565028537e-11	8.294488480403092e-10	0.0985451674848948	d4	1220
L2_5	0.1340074975352947	0.1490122143826727	0.0119378716116806	1.111969233985778	0.0890836097326307	0.2113587560424862	-1.7562892153477062e-10	9.41046817109025e-10	-0.1866314388845365	d5	1220
L2_6	0.1335780508454815	0.1500693503107686	0.0120215359913931	1.1234581531988637	0.0899963423279714	0.172641094895036	5.726057176981268e-10	9.856566026560646e-10	0.5809383472449908	d6	1220
L2_7	0.1226353801332928	0.1249248596304205	0.0115905337052589	1.0186689966194034	0.0945121521428905	0.843758243727275	-3.730292907454558e-10	9.566441677671106e-10	-0.3899352583898965	d7	1220
L2_8	0.1229873251158038	0.1216489251934744	0.012876622325075	0.9891175784084322	0.1046987753652709	0.9172037452988884	-4.5359559115625257e-10	1.086164952616619e-09	-0.4176120671759118	d8	1220
L2_9	0.1136643058841409	0.1093570189313636	0.0114780782726695	0.962105192837162	0.1009822580922565	0.708186281142081	-4.1395571055138805e-10	1.0532066744011306e-09	-0.3930431895399538	d9	1220
L2_10	0.099503636792778	0.0745293084750692	0.0103812818856429	0.7490108992727642	0.1043306779556468	0.0158003017546426	-1.6158483336793802e-09	1.0799115042072068e-09	-1.4962784703970904	d10	1220
L2_1	0.1414330669589588	0.2006429185057733	0.0122593522741037	1.4186422087841457	0.0866795335609963	1.611742320810912e-06	1.242588851657893e-09	9.933030006490311e-10	1.2509665739920013	d1	1239
L2_2	0.1552238415381975	0.1930246151245326	0.0121628900421607	1.2435242757281786	0.0783570997962174	0.0020388846136298	4.2327303830812735e-10	9.348007441532363e-10	0.4527949308507854	d2	1239
L2_3	0.1518350709987772	0.1741637992852523	0.0112687638657321	1.1470590960283145	0.0742171343656363	0.0490164124916302	-3.15512192498282e-10	8.613505290437201e-10	-0.3662994122132447	d3	1239
L2_4	0.1399867039278771	0.1669249428003553	0.0104389674180987	1.192434267802727	0.0745711351520718	0.0094666138519597	5.068318753084637e-10	8.708085563495914e-10	0.5820244548734004	d4	1239
L2_5	0.1340074975352947	0.1517178617942697	0.0109079548764335	1.132159502898787	0.0813980939653072	0.1122931428509523	-1.4896415779719142e-10	9.851277314845043e-10	-0.1512130387119597	d5	1239
L2_6	0.1335780508454815	0.1398338290070897	0.0113677193023523	1.0468323809339353	0.0851017006940916	0.5844403198575246	-4.566793373300676e-10	1.064320713219852e-09	-0.4290805690969704	d6	1239
L2_7	0.1226353801332928	0.1167378546637982	0.0128865917648392	0.9519100812254618	0.1050805383473572	0.6438417597365438	-1.2292859073717996e-09	1.2144312779795202e-09	-1.012231757911402	d7	1239
L2_8	0.1229873251158038	0.1229763471770386	0.0104382947360478	0.9999107392671982	0.0848729308180269	0.9991589232654652	-5.858917785414864e-10	1.005086565519317e-09	-0.5829266837715243	d8	1239
L2_9	0.1136643058841409	0.1089152268101791	0.0100755442331153	0.9582183779065818	0.0886429926681245	0.6373521612561539	-5.400711513214984e-10	1.0563063424351367e-09	-0.5112826929321046	d9	1239
L2_10	0.099503636792778	0.0781164019794016	0.0088537736636131	0.7850607726236529	0.0889793976279647	0.0157776157135108	-1.4668901968554063e-09	9.625549123271154e-10	-1.5239548186492422	d10	1239
L2_1	0.1414330669589588	0.1901352550306699	0.0111866937938717	1.344347959914095	0.0790953207365424	1.752683162776369e-05	8.706620206954405e-10	1.5031309929263132e-09	0.5792322989764355	d1	1249
L2_2	0.1552238415381975	0.1697165300673295	0.0113514144221598	1.093366382287129	0.0731293228519051	0.2009332968630014	-1.6649443636377902e-09	1.4092199903475796e-09	-1.181465189992896	d2	1249
L2_3	0.1518350709987772	0.1653929554301244	0.0127905780891701	1.089293496832865	0.0842399453896468	0.2898901058520894	-7.415744498786104e-10	1.5979367663399862e-09	-0.4640824752891559	d3	1249
L2_4	0.1399867039278771	0.1550379173022285	0.009630436161007	1.1075188782365073	0.0687953633508563	0.1189245294972178	5.155036875365738e-10	1.3407302919427456e-09	0.3844946971322609	d4	1249
L2_5	0.1340074975352947	0.121326747505491	0.0088169884535225	0.9053728316472452	0.0657947399637122	0.1562884837013696	-3.2936345429628558e-09	1.278781574653904e-09	-2.5756036904537525	d5	1249
L2_6	0.1335780508454815	0.1192257872283234	0.0085863255605184	0.8925552250065371	0.0642794643743592	0.0942971894238487	-2.114657865327769e-09	1.167763222866567e-09	-1.81086184589442	d6	1249
L2_7	0.1226353801332928	0.1058784145176485	0.0091016340320741	0.8633594514288525	0.0742170328186009	0.067850443245704	-2.0097663675586876e-09	1.411617638824328e-09	-1.42373282416089	d7	1249
L2_8	0.1229873251158038	0.1159681767157583	0.0089352501734841	0.9429278716856692	0.0726517969642057	0.4317651154914425	-7.354258907247594e-11	1.3528284810093196e-09	-0.0543620940162401	d8	1249
L2_9	0.1136643058841409	0.0921503312985013	0.0081138666840405	0.8107235651659275	0.0713844739641579	0.0102160486328229	-1.8196178981767598e-09	1.356933174972845e-09	-1.3409782675651467	d9	1249
L2_10	0.099503636792778	0.0833799949727782	0.0073922008664919	0.8379592712417321	0.074290760667237	0.030796579567808	7.64445681748782e-10	1.3749764964006343e-09	0.5559699993053854	d10	1249
L2_1	0.1414330669589588	0.195521636421338	0.0376847188359053	1.3824322743285675	0.26644913842419	0.135552808389573	3.1786425666397566e-10	6.789878971937131e-10	0.4681442157919497	d1	1259
L2_2	0.1552238415381975	0.2491063638881365	0.0388826381341877	1.604820248098527	0.2504939817806239	0.0138308317911282	1.17693814844701e-09	6.384378475905032e-10	1.8434655039466008	d2	1259
L2_3	0.1518350709987772	0.1119897236897509	0.0400435299709558	0.7375748103061962	0.2637304392690558	0.3022315369101021	-9.656215443483138e-10	6.85778065674674e-10	-1.408067117746508	d3	1259
L2_4	0.1399867039278771	0.1570937179090339	0.0352891792052482	1.1222045630131454	0.2520895071822653	0.6254085658524616	1.4223214968056823e-10	6.781941785723768e-10	0.2097218675335315	d4	1259
L2_5	0.1340074975352947	0.1806185109732818	0.0396614940023554	1.3478239225063562	0.2959647387782123	0.2312390702313793	7.980053869297891e-10	7.767582638267264e-10	1.02735358488288	d5	1259
L2_6	0.1335780508454815	0.1211874314057162	0.034788088355805	0.9072406030681016	0.2604326694064935	0.719198542983952	-2.833137963080649e-10	6.818701934403236e-10	-0.4154952057350196	d6	1259
L2_7	0.1226353801332928	0.0942178742022064	0.0327417124724409	0.7682764476271091	0.2669842294846226	0.3720759028401061	-5.465365864351034e-10	6.828811883626496e-10	-0.800339203581723	d7	1259
L2_8	0.1229873251158038	0.0741836792886311	0.0362916375875	0.6031815003601422	0.2950843719328654	0.1601692250388623	-1.0047002426069684e-09	7.302019154049284e-10	-1.3759211273087648	d8	1259
L2_9	0.1136643058841409	0.1053812101672078	0.0340891534403997	0.9271266766422158	0.2999108046737828	0.8064779644379626	5.2891223739717455e-11	7.897467265334252e-10	0.0669723874284129	d9	1259
L2_10	0.099503636792778	0.0626316011900412	0.0308687295945481	0.62944032207059	0.310227149373786	0.2203130219737487	-5.223778801339753e-10	7.514559964754409e-10	-0.6951543171976642	d10	1259
L2_1	0.1414330669589588	0.2036577632501663	0.0218869296037996	1.4399586152597814	0.154751148896112	0.005405610353534	-1.0935786213232386e-11	9.164899106986285e-10	-0.0119322494285792	d1	1279
L2_2	0.1552238415381975	0.1937332322092971	0.0234605709058427	1.2480894061729764	0.1511402544439	0.0907632715650643	-4.1546737023265053e-10	8.62001821926461e-10	-0.4819796892124143	d2	1279
L2_3	0.1518350709987772	0.2225739974863331	0.0235344596714556	1.4658931959673898	0.1550001558707422	0.0025155237748205	8.361201031825456e-10	8.762660359254117e-10	0.9541852233260776	d3	1279
L2_4	0.1399867039278771	0.162925936490267	0.0207568717430869	1.163867223948701	0.148277451791287	0.2714519992915892	-7.718449365619962e-10	8.657959008255699e-10	-0.8914860139970775	d4	1279
L2_5	0.1340074975352947	0.204897300086266	0.0262458526066596	1.528998778835493	0.1958536133379182	0.0054380038016908	1.4029136124150068e-09	1.0781529913049214e-09	1.3012194222241296	d5	1279
L2_6	0.1335780508454815	0.1603523613120501	0.0192208456940407	1.200439445680639	0.1438922455626691	0.1615857954368115	-1.8995537467195367e-10	8.247797062760461e-10	-0.2303104371100728	d6	1279
L2_7	0.1226353801332928	0.1438712261699677	0.0218627743979681	1.1731624757357428	0.1782746086341922	0.3279694029467751	-9.755627844593031e-11	1.0093788726816656e-09	-0.0966498121629471	d7	1279
L2_8	0.1229873251158038	0.1236719660685316	0.0200342651549699	1.005566760250157	0.1628969906948203	0.9727666233312549	-9.003470140679086e-10	9.31315989111072e-10	-0.9667470811139808	d8	1279
L2_9	0.1136643058841409	0.1066927022096626	0.0197145827377196	0.9386649694444568	0.1734456792250585	0.7228916223579529	-1.1546917156464052e-09	9.68529764793064e-10	-1.1922108722111568	d9	1279
L2_10	0.099503636792778	0.0906624154613612	0.018119713349737	0.9111467518536118	0.1821010159404762	0.6253745334876212	-3.2243651677006044e-10	9.96058410118079e-10	-0.3237124585212195	d10	1279
L2_1	0.1414330669589588	0.2215187501245687	0.0167174525932352	1.5662444072491846	0.1182004530672189	1.6870320243902211e-06	2.8828834622221893e-09	9.77208951925365e-10	2.950119784046321	d1	1289
L2_2	0.1552238415381975	0.2019568890597815	0.0148145178094535	1.3010687472908853	0.095439706057062	0.0016805642207987	1.35167769197699e-09	8.126310016569234e-10	1.663335129008087	d2	1289
L2_3	0.1518350709987772	0.1791906710442318	0.014441734153036	1.1801665443003937	0.0951146138901754	0.0576727636556991	6.817427705843316e-10	8.194032334400165e-10	0.8319991217538169	d3	1289
L2_4	0.1399867039278771	0.1545090871146762	0.0133672950348288	1.10374116097684	0.0954897476671487	0.2809707996644553	1.5958422050037808e-10	8.333758182168906e-10	0.1914913020176516	d4	1289
L2_5	0.1340074975352947	0.1555789170747623	0.0133815863783087	1.160971736180553	0.0998569977383865	0.1124823917137066	6.745369232369398e-10	8.555326914922496e-10	0.7884408508813254	d5	1289
L2_6	0.1335780508454815	0.1581893130478193	0.0139043121577849	1.184246304288474	0.1040912939646725	0.0795210485056778	1.3314851580182854e-09	9.000579467618203e-10	1.4793327060870145	d6	1289
L2_7	0.1226353801332928	0.1158726824809106	0.012176799401231	0.9448552477675548	0.0992927113529228	0.5779745169360262	-5.251803700983818e-10	8.27783910063569e-10	-0.6344413846580456	d7	1289
L2_8	0.1229873251158038	0.1224166830255753	0.0134116885280133	0.9953601552868058	0.1090493554143483	0.966116424046693	9.899494418645589e-11	9.326444207529114e-10	0.1061443589685966	d8	1289
L2_9	0.1136643058841409	0.0861702981211848	0.012566822868427	0.7581122099053592	0.1105608552366165	0.0254659296911186	-1.880239841989892e-09	9.255330457108727e-10	-2.03152102531978	d9	1289
L2_10	0.099503636792778	0.0841044597574403	0.0116226700995329	0.8452400582361893	0.1168064854125663	0.1830347057878394	-2.6977675433029766e-10	9.727392941987047e-10	-0.2773371610864416	d10	1289
L2_1	0.1414330669589588	0.1484302441335357	0.0350971560300671	1.049473417532601	0.2481538213425837	0.8415245921589316	-8.731106095329422e-10	1.2873575732287927e-09	-0.6782191892056169	d1	129_irnt
L2_2	0.1552238415381975	0.1663521784554824	0.0311314080250441	1.0716921885646444	0.2005581598583444	0.7193562629946294	-4.3550236938002855e-10	1.0705486963523355e-09	-0.4068029514807773	d2	129_irnt
L2_3	0.1518350709987772	0.2178702123989434	0.0350426890975861	1.4349136267779532	0.2307944328479179	0.0535504647292331	1.3112989353932468e-09	1.2213811025780154e-09	1.0736198002617183	d3	129_irnt
L2_4	0.1399867039278771	0.1926114976899242	0.0294829882246384	1.3759270865407334	0.2106127753377807	0.0787458709450948	9.071646858318867e-10	1.1474449503677315e-09	0.7905953880760556	d4	129_irnt
L2_5	0.1340074975352947	0.2097170616494416	0.0306996802193648	1.564965136329082	0.2290892732421872	0.0149114332023587	1.8496439350720198e-09	1.2624696766483691e-09	1.465099692518947	d5	129_irnt
L2_6	0.1335780508454815	0.1507993451770291	0.0279365852629743	1.1289230844629448	0.2091405368333339	0.5348217779601971	-2.7287491694294995e-10	1.1256772893925631e-09	-0.2424095426942462	d6	129_irnt
L2_7	0.1226353801332928	0.1536703187197161	0.0305031398842743	1.2530667622401566	0.2487303407150563	0.3071615735987054	2.9687043363423005e-10	1.302212386088595e-09	0.2279738979644697	d7	129_irnt
L2_8	0.1229873251158038	0.1219480245725284	0.0263268886604881	0.9915495312846526	0.2140618038135147	0.968390607681474	-1.1891694002618115e-09	1.2112019318429034e-09	-0.9818093655551156	d8	129_irnt
L2_9	0.1136643058841409	0.1323255374332196	0.0306794352889125	1.1641784674962097	0.2699126612375948	0.5458439408585946	-2.2601984338805483e-10	1.4238864493196611e-09	-0.1587344577203105	d9	129_irnt
L2_10	0.099503636792778	0.0936270155218158	0.0280184316252612	0.9409406383487212	0.2815819856274321	0.8326725555559633	-8.166865971736101e-10	1.394577490627543e-09	-0.5856157887691928	d10	129_irnt
L2_1	0.1414330669589588	0.2088943898813855	0.0174815599252315	1.4769840912945955	0.1236030604519405	0.0002571396773668	2.165175343392181e-09	1.2774211201897883e-09	1.6949581537140217	d1	1299
L2_2	0.1552238415381975	0.199277700372761	0.0146398613981278	1.2838085850601932	0.0943145154317371	0.0020347551674176	1.2454354809042502e-09	8.928775994455486e-10	1.3948557805433015	d2	1299
L2_3	0.1518350709987772	0.1659612743083647	0.0132223791035942	1.093036498199426	0.0870838273174762	0.2898186643079675	-2.0576003026699852e-10	8.40991314411028e-10	-0.2446636805174362	d3	1299
L2_4	0.1399867039278771	0.1323911678137889	0.0119411060889914	0.945741017532626	0.0853017161911577	0.5239468273109475	-1.404712348527585e-09	8.339041611591555e-10	-1.6845009462178318	d4	1299
L2_5	0.1340074975352947	0.1276257461046176	0.0135409805739928	0.9523776538771924	0.101046440110013	0.6367075618867758	-1.160467264027704e-09	1.0087023740144515e-09	-1.1504555693759853	d5	1299
L2_6	0.1335780508454815	0.1230223471530783	0.0111760822371876	0.920977259171017	0.0836670558257792	0.3434825337209641	-1.0537254453617223e-09	7.924088850915511e-10	-1.3297748992806666	d6	1299
L2_7	0.1226353801332928	0.1210474025225216	0.01157650817218	0.9870512277203748	0.0943977843881389	0.8908112218003528	-5.580269395574012e-12	9.113280429942407e-10	-0.0061232280060641	d7	1299
L2_8	0.1229873251158038	0.100382672744062	0.0115545900898167	0.8162033985985346	0.093949438114351	0.0490017968543167	-1.650364841540394e-09	9.333803145817988e-10	-1.768159040594123	d8	1299
L2_9	0.1136643058841409	0.0949930260489664	0.0114275848312921	0.8357331293237618	0.1005380250413914	0.1017075481019555	-9.704275316598575e-10	9.464643116331838e-10	-1.0253186725924446	d9	1299
L2_10	0.099503636792778	0.0812503175630545	0.0103808198073196	0.8165562604738048	0.1043260341221323	0.0781231830148912	-2.1365780865771758e-10	9.867219163756231e-10	-0.2165329512924113	d10	1299
L2_1	0.1414330669589588	0.1874145968666949	0.0127379967284844	1.3251115944553409	0.0900637807153033	0.000343211834392	1.1582438271841947e-09	1.0758821097220852e-09	1.0765527344658463	d1	1309
L2_2	0.1552238415381975	0.2154766552675702	0.0154235423803112	1.3881672630460296	0.0993632307219755	8.391431629287137e-05	3.2242166000279562e-09	1.3900280472160035e-09	2.319533484583659	d2	1309
L2_3	0.1518350709987772	0.1491899235149744	0.0133346565575467	0.9825788109005192	0.0878232971462443	0.8423941248751744	-1.2932973742535775e-09	1.1110045481669016e-09	-1.164079279772031	d3	1309
L2_4	0.1399867039278771	0.1576133827704705	0.0113394419351436	1.1259168074396186	0.0810037069019489	0.1249324113242532	6.920873436053195e-10	9.584208006322848e-10	0.7221121903330343	d4	1309
L2_5	0.1340074975352947	0.1437979462574276	0.0102734494056167	1.0730589623879387	0.0766632434346513	0.3399588171149674	-2.0625620976021008e-10	9.730360493876127e-10	-0.2119718070980195	d5	1309
L2_6	0.1335780508454815	0.1675968735778188	0.0194767294796606	1.2546737470491245	0.1458078580753559	0.0778516321490769	2.8399982181884063e-09	2.005223062687602e-09	1.4163003962172442	d6	1309
L2_7	0.1226353801332928	0.1337155906478957	0.0175149799947732	1.0903508473864536	0.1428215901131972	0.5274271668977357	9.288864404155127e-10	1.8789519594022632e-09	0.4943641245149304	d7	1309
L2_8	0.1229873251158038	0.1218355054987765	0.0211973173198176	0.9906346477903902	0.1723536738428812	0.9569098111092784	-2.0860469914048664e-10	2.327587785397519e-09	-0.0896226988512314	d8	1309
L2_9	0.1136643058841409	0.1194936064053656	0.0123793572858066	1.0512852339692855	0.1089115636568004	0.6377941689346971	1.1127430608273043e-09	1.401304036924196e-09	0.7940768252332513	d9	1309
L2_10	0.099503636792778	0.0994435933737092	0.0131577189381134	0.999396570607828	0.1322335480613151	0.9963646631849868	1.323344666019169e-09	1.5106071612883203e-09	0.8760349480208708	d10	1309
L2_1	0.1414330669589588	0.1873784698739633	0.0116867299564233	1.324856159191803	0.0826308175853569	0.0001441681984242	5.848792550606118e-10	1.202578893560599e-09	0.486354166194369	d1	1319
L2_2	0.1552238415381975	0.1856329203060122	0.0136248148700072	1.1959046913571694	0.0877752717301127	0.0294799945748199	2.7954189087249695e-11	1.3285077157333015e-09	0.0210417965633114	d2	1319
L2_3	0.1518350709987772	0.1969640864793519	0.0113145223682182	1.2972239231932008	0.0745185041492118	7.796652807451636e-05	1.779305894987548e-09	1.1441100938974464e-09	1.555187655871724	d3	1319
L2_4	0.1399867039278771	0.1452103994838725	0.01028086398166	1.0373156550545453	0.0734417176288176	0.6111854796196867	-1.7680661878483374e-09	1.0853477247855291e-09	-1.6290320120196664	d4	1319
L2_5	0.1340074975352947	0.1528291192726694	0.0098391617139321	1.1404520051754383	0.0734224718384933	0.0560252324894864	-3.530298677983011e-10	1.1571503522305008e-09	-0.3050855639613361	d5	1319
L2_6	0.1335780508454815	0.1585746250675122	0.0108623007084778	1.1871308501944366	0.0813180057631097	0.0212745686243816	1.3602500437342255e-09	1.1669852090441852e-09	1.1656103549489996	d6	1319
L2_7	0.1226353801332928	0.1290952000298494	0.0103485451414859	1.0526750101767968	0.0843846623236954	0.5324398213071111	-2.5560416408296604e-10	1.2151682227242292e-09	-0.2103446743447083	d7	1319
L2_8	0.1229873251158038	0.1239531913584546	0.0105433002324021	1.0078533803523364	0.0857267220217588	0.9270246503157482	-8.371489068620813e-10	1.2784437692478275e-09	-0.6548187155346049	d8	1319
L2_9	0.1136643058841409	0.118319999820766	0.0095613023511947	1.04096003490639	0.0841187765747734	0.6265780842425323	3.798943844409617e-10	1.21607741507245e-09	0.3123932569854764	d9	1319
L2_10	0.099503636792778	0.0819609838826298	0.0083139452846421	0.8236983744957809	0.083554185079249	0.0342834456604583	-1.3402079114178811e-09	1.068771826502583e-09	-1.2539700974374828	d10	1319
L2_1	0.1414330669589588	0.1721569875201376	0.0108928715675815	1.2172329372599573	0.077017855879081	0.0046303886853466	-4.699678234356187e-10	1.0793250444206861e-09	-0.4354275163584923	d1	1329
L2_2	0.1552238415381975	0.184441786131401	0.0129785604546925	1.1882310365705877	0.0836119008915185	0.024515089778401	5.110178245456482e-10	1.1936448183096947e-09	0.4281154801721453	d2	1329
L2_3	0.1518350709987772	0.1490541729684585	0.01109027524462	0.9816847450854018	0.0730415915879497	0.8018164265618795	-1.572158233474664e-09	1.0734748701943372e-09	-1.4645505704200117	d3	1329
L2_4	0.1399867039278771	0.1260773123028321	0.0095887171423475	0.900637766053758	0.0684973420567694	0.1487932744937868	-2.192134732028237e-09	1.0114395489156982e-09	-2.167341324924746	d4	1329
L2_5	0.1340074975352947	0.1385175181221668	0.0110423524095549	1.0336549869956664	0.0824010045157855	0.6842505456720369	-9.575453116243332e-11	1.1094899412162583e-09	-0.0863050016095361	d5	1329
L2_6	0.1335780508454815	0.1298909672045127	0.0100334958359608	0.9723975337442684	0.0751133571155879	0.7119232340098003	-1.7962766596067272e-10	1.0702209407542023e-09	-0.1678416662582645	d6	1329
L2_7	0.1226353801332928	0.1148857155727938	0.0121726747089009	0.9368072692229938	0.0992590775653027	0.5194265177570545	5.6250955600334034e-11	1.2110843956265183e-09	0.0464467677095569	d7	1329
L2_8	0.1229873251158038	0.0841279795392192	0.0097585681320649	0.6840378019442662	0.07934612874031	5.518921628170908e-05	-3.5677769404043237e-09	9.58314952646242e-10	-3.7229690829225257	d8	1329
L2_9	0.1136643058841409	0.0880566372554331	0.0095667989039023	0.7747079135396301	0.0841671343478214	0.0079541024629802	-1.413399910682679e-09	1.2781632825266792e-09	-1.1058054397311925	d9	1329
L2_10	0.099503636792778	0.0811093363854645	0.0097083141953034	0.8151394160032495	0.0975674307816667	0.0506423428548489	3.1679958977419687e-10	1.0719492446398136e-09	0.2955359979572959	d10	1329
L2_1	0.1414330669589588	0.1901011754138243	0.0184614133050245	1.3441070005855706	0.1305310964541387	0.010808933039356	6.987347263788704e-10	7.810470150004299e-10	0.8946128888009204	d1	1339
L2_2	0.1552238415381975	0.1661018969917338	0.0215624358548023	1.0700797979597707	0.138911881326531	0.6145475303745223	-3.5645515590831225e-10	7.826532928132763e-10	-0.4554445233687333	d2	1339
L2_3	0.1518350709987772	0.1813384126669621	0.0167200726394525	1.194311771806808	0.1101199645738447	0.0788575565345977	5.765597381009492e-10	6.903871345052654e-10	0.8351252641955945	d3	1339
L2_4	0.1399867039278771	0.1508530090889103	0.0163685592006129	1.0776238375226812	0.1169293850153529	0.5071044047968032	3.0713277033618605e-11	8.150379387629202e-10	0.0376832483163124	d4	1339
L2_5	0.1340074975352947	0.1743334992401554	0.0208054828587019	1.300923474033531	0.1552561106009923	0.0662157637566675	1.45889118293247e-09	8.519608042088945e-10	1.7123923726598584	d5	1339
L2_6	0.1335780508454815	0.148652574228346	0.0156224300604956	1.1128517992847655	0.1169535710516332	0.3422833312712164	5.074250744390308e-10	6.996697315615202e-10	0.7252351381652046	d6	1339
L2_7	0.1226353801332928	0.1032084679388405	0.0217080551510792	0.8415880297077635	0.1770129886455657	0.354739857923154	-1.0886536387738342e-09	8.51225839491806e-10	-1.2789245676843837	d7	1339
L2_8	0.1229873251158038	0.1094055840581808	0.0188080420933627	0.8895679612119821	0.1529266700910295	0.4605684573621165	-7.569785402027685e-10	7.32822223844909e-10	-1.0329634058191055	d8	1339
L2_9	0.1136643058841409	0.0821175806180453	0.0142496606086969	0.7224570631852404	0.1253661868416433	0.0225058641248735	-1.6043996233633343e-09	1.0248903227435411e-09	-1.5654354302697455	d9	1339
L2_10	0.099503636792778	0.098107066137654	0.0166837632299122	0.985964627021297	0.1676698839124557	0.9324032115234296	6.45522462195898e-10	7.65617667515248e-10	0.8431394540448504	d10	1339
L2_1	0.1414330669589588	0.1907150323332815	0.0139301557344282	1.348447265084221	0.0984929198945432	0.0002228514135407	4.160996279979128e-11	9.510305985183392e-10	0.0437524963598622	d1	1349
L2_2	0.1552238415381975	0.1984481183509809	0.014874033191749	1.2784641610750678	0.0958231225587137	0.0021717987860175	4.108858842054224e-10	8.732167927612478e-10	0.4705428109165618	d2	1349
L2_3	0.1518350709987772	0.1816851493881779	0.0145448798611116	1.196595412331589	0.0957939411852271	0.0334355963840113	-3.742804484085342e-11	9.562870812365736e-10	-0.0391389213294142	d3	1349
L2_4	0.1399867039278771	0.1444092876618594	0.0127756285695489	1.0315928842517847	0.0912631572219252	0.7289322137240445	-1.515690033871475e-09	9.250573299589906e-10	-1.6384822700001398	d4	1349
L2_5	0.1340074975352947	0.160801861619163	0.0139837854338809	1.1999467535524362	0.104350769106765	0.0672819125793721	1.2884433624819866e-10	9.939677557885774e-10	0.1296262735866902	d5	1349
L2_6	0.1335780508454815	0.140968789542999	0.0118170635790544	1.0553289904347145	0.0884656087153419	0.5359991844969004	-6.796248363591211e-10	8.432182569395841e-10	-0.8059892332333785	d6	1349
L2_7	0.1226353801332928	0.1282693940869791	0.0121934474671898	1.045941179026498	0.0994284639060661	0.6461257565438028	-5.836277285898503e-10	8.999310366992178e-10	-0.6485249477898773	d7	1349
L2_8	0.1229873251158038	0.1243405229765273	0.0122070959535401	1.0110027424325991	0.0992549105531486	0.9115890357866344	-7.755592050174908e-10	9.67519653339131e-10	-0.8015952981842375	d8	1349
L2_9	0.1136643058841409	0.1057797451713119	0.0140045281460013	0.9306329225212896	0.1232095514688336	0.5684195105979648	-1.176190941815757e-09	1.276621319559367e-09	-0.9213311134594916	d9	1349
